;concept;origin;pattern;keyword;annotation
815;person;C2022;klimaleugner;"Viele Klimaskeptiker glauben , dass „ Klimaleugner "" ein Versuch ist , das Konzept der Hinterfragung des Kosens ' mit der „ HolocaustLeugnung "" zu verknüpfen .";Self
809;person;C2022;klimaleugner;"Besonders die Grünen und die SPD wollen es dann wie immer nicht gewesen sein , die CDU deklamiert „ Wir schaffen das "" , die Schuldigen sind im Zweifelsfall der Kapitalismus und die Klimaleugner ; - ) „ Thorium - Atomkraft ohne Risiko "" goo.gl / za1eSv";Self
713;person;C2022;klimaleugner;"Dieser setzt sich klug mit der medialen Abwertung der so genannten „ Klimaleugner "" auseinander .";Self
819;person;C2022;klimaleugner;"Parncutt , der schon vor Jahren „ die Todesstrafe für Klimaleugner "" forderte .";Self
825;person;C2022;klimaleugner;"Kein Wunder , würde ein „ Klimaleugner "" sagen , der Ausbau der erneuerbaren Energien war von Anfang an ungeeignet für alles , außer zur Wohlstandsverteilung von unten nach oben .";Self
802;person;C2022;klimaleugner;Ich bin wohl kaum ein Klimaleugner .;Self
726;person;C2022;klimaleugner;Wer jetzt noch Klimaleugner ist und die Notwendigkeit der Klimakonferenzen bestreitet , der gehört einfach weggesperrt oder sonstwie entsorgt !;Self
744;person;C2022;klimaleugner;"Wer der herrschenden Meinung nicht zustimmt , wird als „ Klimaleugner "" diffamiert .";Self
729;person;C2022;klimaleugner;Oder sind Sie ein wirklicher KlimaLeugner - der die Kosten für fossile Brennstoffe , erneuerbare Energieverpflichtungen , Verordnungen , Subventionen und Mandate verleugnet ?;Self
779;person;C2022;klimaleugner;Das gipfelt dann in solchen Webseiten wie DESMOG ( ) , auf der Leute als Klimaleugner verleumdet und diffamiert werden .;Self
725;person;C2022;klimaleugner;"Häufig ist dann von „ Klimaleugnern "" die Rede , wobei schon der Begriff irreführend ist .";Self
766;person;C2022;klimaleugner;„ Klimaleugner * innen Konferenz blieb nicht ungestört !;Self
758;person;C2022;klimaleugner;"Im „ heiligen Zorn gegen die Klimaleugner "" ist schließlich alles gerechtfertigt .";Self
720;person;C2022;klimaleugner;"Parallelen zu den heutigen „ Klimaleugnern "" sind ja nicht zu übersehen .";Self
776;person;C2022;klimaleugner;"Einer von Rezos Räubern meinte doch auch ganz klar , die Bürger sollten sich der sachlichen Wissenschaft und den „ Fakten "" anvertrauen und nicht auf unwissende Klimaleugner und so hören .";Self
727;person;C2022;klimaleugner;"Mein persönlicher Eindruck : So viel besser hätten wir „ Klimaleugner "" das gar nicht hingekriegt ! ! !";Self
774;person;C2022;klimaleugner;[ Beifall ] Verlassen Sie dieses Treffen also bitte nicht mit einer tiefen Wut gegen Greta oder die Demonstranten oder sogar die Medien , die uns als Klimaleugner oder rechtsradikale Egoisten darstellen möchten .;Self
807;person;C2022;klimaleugner;Zudem scheint Herr Rahmstorf auch unter einer Zwangserkrankung zu leiden , da er getrieben von seinem inneren Gefühl gegen Klimaleugner agiert .;Self
754;person;C2022;klimaleugner;"Dort treiben nämlich auch „ Klimaleugner "" ihr Unwesen .";Self
733;person;C2022;klimaleugner;"Die Lobbyisten , gern aus dem Umkreis des USPräsidenten , gäben dabei befehlsartig die Themen und Kampagnen vor , die die „ Klimaleugner "" -Vereinigungen dann auszuführen hätten .";Self
750;person;C2022;klimaleugner;Mögen sie uns als Klimaleugner bezeichnen .;Self
718;person;C2022;klimaleugner;"Präsident Obama sagte in seiner Rede zur Lage der Nation : „ Unglücklicherweise gibt es innerhalb Washingtons immer noch einige Klimaleugner , die laut schreien , aber diese verschwenden die Zeit von Allen in einer , settled ' Debatte "" und „ Der Klimawandel ist eine Tatsache "" .";Self
740;person;C2022;klimaleugner;Klimaleugner sind Völkermörder , denn sie liefern die Menschheit dem Kohlendioxid aus .;Self
751;person;C2022;klimaleugner;"Fabeck für „ Klimaleugner "" die Gefängnisstrafe einzuführen .";Self
737;person;C2022;klimaleugner;") „ Klimaleugner "" und „ Virusgläubig "" .";Self
711;person;C2022;klimaleugner;Zeugen Jehovas , Klimaleugner , Covidioten … Diskussion nutzlos .;Self
829;person;C2022;klimaleugner;"Er ist ausdrücklich kein „ Klimaleugner "" , er nimmt die IPCCTheorien weitgehend als akzeptable Diskussionsgrundlage , und dennoch wendet er sich vollständig gegen den PanikAktivismus , der die Politiker ergriffen hat .";Self
828;person;C2022;klimaleugner;"Man sieht , selbst wenn die kritischen Hinweise zu den Nummern eins bis neun völlig gegenstandslos wären , nur eine „ Verschwörungstheorie "" von „ Klimaleugnern "" : Schon Punkt zehn beweist , dass die Aktivisten und mit ihnen jetzt auch amtlich das Bundesverfassungsgericht auf einem Holzweg sind , und nicht auf einem „ nachhaltigen "" .";Self
745;person;C2022;klimaleugner;"„ USJustizministerium prüft strafrechtliche Verfolgung von Klimaleugnern "" Diese Meldung wurde am .";Self
722;person;C2022;klimaleugner;"Am brachte zunächst die ARD Sendung „ MONITOR "" und dann die Süddeutsche Zeitung einen Hetzbeitrag über „ Klimaleugner "" der vom AutorInnenTeam Götze und Joerges , unter Nutzung des Sponsoring der linken IG Metall Organisation OttoBrennerStiftung erschien .";Self
715;person;C2022;klimaleugner;"Diese sei „ eine angemessene Sanktion für einflussreiche Klimaleugner "" .";Self
757;person;C2022;klimaleugner;„ Markus Pohl Macher des Kontraste Beitrages über AfD und Klimaleugner ( ) Mail vom : Uhr Zu Ihrem Wunsch nach Autorisierung : Nein , das geht leider nicht .;Self
756;person;C2022;klimaleugner;"Er wurde nicht etwa mit seinem akademischen Grad vorgestellt , sondern als „ notorischer Klimaleugner "" .";Self
728;person;C2022;klimaleugner;"Professor Michael Merrifield ( sicher kein „ Klimaleugner "" !";Self
792;person;C2022;klimaleugner;"Es wird kälter weil es wärmer wird ( Rahmstorf ) , wer das in Frage stellt ist ein „ Klimaleugner "" … .";Self
795;person;C2022;klimaleugner;Aber vielleicht gibt es bald wieder Menschenopfer , Klimaleugner , die dem Gott des Klimas CO2neutral dargeboten werden .;Self
803;person;C2022;klimaleugner;"Damals war eine freie Meinungsäußerung noch möglich , ab - wurde die Zensur immer spürbarer und heute hat man als „ Klimaleugner "" kaum noch eine Chance freigeschaltet zu werden .";Self
823;person;C2022;klimaleugner;Wer mutmaßlich dahinter steckt dürfte auch nicht unklar sein : Zitat aus dem Artikel des Tagesspiegel ( Das Netzwerk der Klimaleugner ) : „ Er spricht über gestiegene Stromkosten für Verbraucher , über die Folgen für die Industrie .;Self
784;person;C2022;klimaleugner;"Herausgekommen ist Erwartbares - „ Klimaleugner "" seien frustrierte Rentner , Widerspruch sei absurd , usw.etcpp .";Self
804;person;C2022;klimaleugner;März auf der Titelseite ankündigte ( « Klimaleugner diffamieren Wissenschaftler » ) und danach auf drei Seiten ( « Im Netz der Klimaleugner » ) breitwalzte .;Self
773;person;C2022;klimaleugner;"[ Beifall ] Nein , ich bin kein antiGreta und wir sind keine „ KlimaLeugner "" .";Self
739;person;C2022;klimaleugner;Denn viele , viele Menschen haben sehr , sehr berechtigte Anliegen , was das Aufdecken von Wahrheit betrifft , darunter die Impfschutzleugner , die Holocaustleugner , die Klimaleugner .;Self
817;person;C2022;klimaleugner;"HolocaustLeugner sind nicht für den Holocaust verantwortlich , aber KlimaLeugner würden , wenn sie Erfolg hätten , die Verantwortung für das enorme Leid , das durch die globale Erwärmung verursacht wird , mittragen "" [ ] .";Self
710;person;C2022;klimaleugner;Die Kleinigkeit , dass es bei einer dauerhaften globalen Erwärmung von C weder Amsterdam noch Venedig geben würde , ist für Klimaleugner vernachlässigbar .;Self
831;person;C2022;klimaleugner;"Es ist eindeutig keine „ Erfindung "" von „ Klimaleugnern "" , dass es vor Jahren auch Wissenschaftler gab , die eine Abkühlung des Klimas vorhergesagt hatten .";Self
736;person;C2022;klimaleugner;Die Autoren und Unterzeichner des Briefes offenbaren sich hier als die wahren KlimaLeugner .;Self
761;person;C2022;klimaleugner;"Klimaretter.Info : Klimaleugner sagen Glück Auf Darin wird auch die Aussage : "" Wir befinden uns heute in einem sich verstärkenden Klimawandel , der auch vor unserer Haustür nicht mehr Halt macht "" als richtig dargestellt .";Self
782;person;C2022;klimaleugner;"Die CO2Indoktrination der Kinder ist bereits voll im Gange und uneinsichtige „ KlimaLeugner "" steckt man am besten in ein Umerziehungslager - vielleicht mit folgender Inschrift über dem Eingangstor : „ kein CO2 macht frei "" o.ä . !";Self
791;person;C2022;klimaleugner;"Skeptiker der erfundenen KlimaKrise werden als „ Klimaleugner "" geschmäht , was natürlich selbst schon ein völlig unsinniger Begriff ist .";Self
822;person;C2022;klimaleugner;Es ist glasklar , was sie sagen würden , wenn Klimaleugner * innen zB . eine Vorlesung von Anders Levermann stören würden .;Self
798;person;C2022;klimaleugner;"Zweifellos muss es sich , so der SPIEGEL , um Lobbyisten , Spinner , Verschwörer , eben um „ Klimaleugner "" handeln .";Self
808;person;C2022;klimaleugner;"Die Psychologie der „ Klimaleugner "" - Teil II Vor kurzem begann ich eine kleine Reihe über die Strategien zur „ psychologischen "" Diffamierung von Klimaskeptikern , die ich mit diesem Artikel fortsetze .";Self
742;person;C2022;klimaleugner;"Falls wir jetzt Agenturen der [ US- ] Bundesregierung dazu bringen , gegen „ Klimaleugner "" zu ermitteln und diese zu verfolgen wegen „ falscher und irreführender Behauptungen "" , dann sollten wir verdammt nochmal das Gleiche auch den „ KlimaAlarmisten "" angedeihen lassen , welche unentwegt genau das Gleiche tun .";Self
778;person;C2022;klimaleugner;"Und , falls Sie mitlesen , Herr Werle , Gretas überdrehtes emotionales PanikPRTamtam mag ein paar minderjährige Schulschwänzer und abgehobene ARD / ZDFJournalisten begeistern ; der Masse der strukturkonservativen Bevölkerung geht der künstliche Hype um den EisbärErsatz zunehmend auf die Nerven und treibt uns „ Klimaleugnern "" die Leser nur so zu .";Self
747;person;C2022;klimaleugner;"Der eigentliche Skandal ist , dass die USJustizministerin Loretta Lynch so wenig naturhistorisches Wissen besitzt , dass sie an das FBI eine Anfrage gerichtet hat herauszufinden , ob Kriterien vorliegen , die es Gerichten gestatten , zivilrechtlich gegen „ Klimaleugner "" vorgehen zu können .";Self
821;person;C2022;klimaleugner;Al Gore erneuerte jüngst seine Forderung nach Bestrafung der Klimaleugner ( wie sie abschätzig von den Dogmatikern genannt werden ) .;Self
752;person;C2022;klimaleugner;"Erfreulich ist , dass einer der Verbeiter dieser Nachricht „ Apollo News "" als Verfechter von Freiheit und Fortschritt sich klar gegen diesen Missbrauch des Artikels GG stellen Vor ein paar Jahren durfte ein Grazer Professor der Musikologie Parncut , sogar die Todessstrafe für „ Klimaleugner "" fordern .";Self
748;person;C2022;klimaleugner;Noch schlimmer , Sie vergleichen Klimaleugner mit Menschen , die Bauchschmerzen bekommen , wenn der Parlamentarismus und gewisse Grundrechte eingeschränkt werden mit der Begründung Corona , und das , obwohl die Faktenbasis so dünn ist .;Self
816;person;C2022;klimaleugner;Anstatt den Tod von sechs Millionen Menschen in der Vergangenheit zu entehren , riskieren Klimaleugner in Zukunft das Leben von Hunderten von Millionen Menschen .;Self
833;person;C2022;klimaleugner;Helmut Kuntz Eine sicher etwas überspitzte Interpretation der Aussage , welche Samoas Premierminister Tuilaepa Sailele kürzlich in einer Rede tätigte [ ] , in welcher er seine Wut auf Klimaleugner zum Ausdruck brachte und forderte , solche in Anstalten einzuweisen [ ] .;Self
735;person;C2022;klimaleugner;"Alarmisten sind die wahren „ KlimaLeugner "" … „ sie wurden verführt "" .";Self
768;person;C2022;klimaleugner;"Mit Parolen wie „ Hinter Klimaleugnung steht das Kapital "" oder „ Ob Klimaleugner oder AfD , stoppt den Rechtsruck in der BRD "" zeigten wir auf in welchem Interesse die Konferenz des AfD nahen Vereins steht .";Self
721;person;C2022;klimaleugner;"Ich empfehle in solch tragischen Fällen ein tragbares CO2Extraktionsgerät , das mit dem gewonnenen CO2 dann „ Klimaleugner "" bepustet , damit die richtige Klimagesinnung ( Verdummung ) endlich auch dort einkehrt !";Self
785;person;C2022;klimaleugner;"„ Klimaleugner … Klimaleugnerszene … aktives Mitglied der Klimaleugnerszene … "" mehrfach so ausgeschrieben … Da vertreten Wissenschaftler eine andere Meinung zum wissenschaftlichen Mainstream … melden Zweifel an . . was doch gut ist in der Wissenschaft !";Self
818;person;C2022;klimaleugner;Man ersetze Klassenfeind durch Klimaleugner - oder durch andere Kampfbegriffe wie CO2Ausstoßer , SUVFahrer , Plastiktütenverwender oder Fleischesser .;Self
800;person;C2022;klimaleugner;"Bisher waren solche „ nur "" Klimaleugner , also eine notgedrungen gerade noch geduldete Spezies .";Self
731;person;C2022;klimaleugner;Man kann daran erkennen , wie selbstverstärkend und selbstverliebt Klimaretter und Klimaleugner mit Nonsens umgehen .;Self
746;person;C2022;klimaleugner;"Was bedeutet der Tatbestand „ Klimaleugnen "" und welches Vergehen begeht der „ Klimaleugner "" ?";Self
753;person;C2022;klimaleugner;"Von Michael Limburg In einem bewundernden Porträt des ZDF Wettermannes Özden Terli in der Online Ausgabe des Berliner Tagesspiegel wird dieser in den Himmel gehoben , und gleichzeitig „ Klimaleugner "" wie EIKE in Grund und Boden verdammt , und mit „ Rassisten , Sexisten , Islamophoben , Homophoben , Flüchtlingsgegnern , Verschwörungstheoretikern "" in einen Topf geworfen .";Self
738;person;C2022;klimaleugner;") „ Klimaleugner "" wie auch „ Virusleugner "" sind Begriffe aus der Propaganda , Stichwort „ Framing "" und sie sollen an den „ Holocaustleugner "" andocken .";Self
794;person;C2022;klimaleugner;"Wer wird finanziell gemästet - die „ Klimaleugner "" . . .";Self
406;person;P2022;klimaleugner;Durch ihre Recherche konnten sie Verbindungen zu dem LobbyVerband ‚ Heartland ' in den USA aufdecken , der auch Klimaleugner * innen in Europa finanziell unterstützt und FalschNachrichten über die angeblich nichtexistente Klimakrise verbreitet .;External
435;person;P2022;klimaleugner;Klimaleugner * innen glauben den Aussagen des Weltklimarats nicht .;External
426;person;P2022;klimaleugner;Die Gruppe der Klimaleugner * innen ist keinesfalls einheitlich .;External
411;person;P2022;klimaleugner;Im übrigen glaube ich weder Klimaleugnern noch der von Ihnen erwähnten Partei , wobei eine solche Verquickung bei Sachthemen niveaulos ist .;External
420;person;P2022;klimaleugner;Mit Webinaren rund um den Klimawandel treten wir Klimaleugner * innen und fehlender Klimabildung in den Schulen entgegen und organisieren uns eigene , faktenbasierte , informierte KlimaGesellschaftsKrisenBildung .;External
429;person;P2022;klimaleugner;"Klimaleugner * innen und ihre Netzwerke Im Zentrum der deutschen Klimaleugner * innen stehen die rechtspopulistische Partei „ Alternative für Deutschland "" ( AfD ) und das pseudowissenschaftliche „ Europäische Institut für Klima und Energie "" ( EIKE ) .";External
437;person;P2022;klimaleugner;Rechte Parteien machen Klimaleugner * innen bewusst politische Angebote - Blog Postwachstum Postwachstumspositionen : Vereinnahmung von Rechts ? - KatapultMagazin Naturschutz der Nazis : Vogelkunde wie bei Hitler - Juli Guano Project Vogelschiss - Die Graphic Novel gegen Rechts - Juli POLIS Report der Deutschen Vereinigung für politische Bildung ( DVPB ) Kauhausen , Klara / Passeick , Yannick : Völkischer Klimaschutz ? !;External
415;person;P2022;klimaleugner;"Also Klimaleugner wenden sich gegen eine Satire , die letztlich die Klimabewegung als „ Klimahysterie "" anprangert , dies deshalb , weil es diese verbohrten Ideologen von rechtsaußen intellektuell nicht verstanden haben , und einen Sündenbock , bzw . einen Aufhänger im Kampf gegen die „ Lügenpresse "" gesucht und gefunden haben .";External
416;person;P2022;klimaleugner;"Ich sehe da ein Muster einer einseitigen Berichterstattung , ganz im Sinne der Klimaleugner , oder wie im Fall Köhlers der Autoindustrie , denn eine Form des Leugnens der wissenschaftlichen Fakten zur bevorstehenden Klimakatastrophe besteht darin , diese Tatsachen ins lächerliche zu ziehen , in seiner Bedeutung herunter zuspielen , oder auch diese Bedrohungsszenarien als „ hysterisch "" zu bezeichnen ( wobei die Wurzel dieses Wortes , auch bei Freud , schon einen diskriminierenden Charakter hatte : Gegen Frauen ) Mir ist zB . nicht bekannt , dass die mE berechtigte Empörungs "" welle "" gegen Dieter Nuhr ( Satire , ARD , NDR ) wegen regelmäßiger Tiefschläge gegen Greta und FFF zu irgendwelchen Konsequenzen , oder gar einer Absetzung seiner Show geführt hätte .";External
419;person;P2022;klimaleugner;Daher haben wir euch ein umfassendes , spannendes Programm auf die Beine gestellt und deswegen lohnt es sich mitzumachen : · Expert * innen vermitteln den neuesten Stand der wissenschaftlichen Erkenntnisse · Vielfältige Infos machen euch argumentationssicher gegen Klimaleugner * innen · Themen wie Rassismus , Feminismus und struktureller Diskriminierung werden behandelt · Interessante Berufsfelder werden aufgezeigt · Lösungsansätze für ökologische , soziale und ökonomische Probleme erarbeitet · Und ihr könnt engagierte Mitstreiter * innen kennenlernen !;External
428;person;P2022;klimaleugner;Für Klimaleugner * innen im Wortsinn ist die Existenz der menschengemachten Klimakrise nichts als eine Lüge .;External
434;person;P2022;klimaleugner;Es gibt auffällig viele Klimaleugner * innen sowohl in der gemäßigten als auch in der extremen Rechten .;External
410;person;P2022;klimaleugner;Als DiplomIngenieur sollten Sie anstatt der AfD oder irgendwelchen anderen Klimaleugnern lieber der überwiegenden Mehrzahl der Klimaforscher glauben .;External
418;person;P2022;klimaleugner;""" Nicht verwunderlich dass daher auch gerade die entsprechende Presse ( BILD etc . ) sich an der Kürung dieses Unwortes reibt und eine Diffamierung der Bürger sieht , „ die sich an den radikalen Auswüchsen der KlimaschutzBewegung stören "" Gemäß einem Kommentar in der „ Zeit "" , sind die wahren „ Klimahysteriker "" die Klimaleugner , deren „ Scheinrealität , in der nicht zuletzt die Gesetze der Physik pseudowissenschaftlich neu definiert werden "" zur „ Weigerung manch älterer Männer [ führt ] die Realitäten des Klimawandels anzuerkennen "" Leider sitzen solchermaßen ideologisierende Herren , wie das Kinderliedchen mit der Oma zeigt , auch ganz ganz oben im WDR ( oder der „ Welt "" ) , und unser Fallbeispiel offenbart doch auch ganz klar , wer wirklich die „ Hysteriker "" und irrational Empörten sind . . , jedenfalls nicht die Klimabewegung und nicht FFF !";External
423;person;P2022;klimaleugner;Dennoch gibt es Menschen , die sich wissenschaftlicher Erkenntnis verweigern : sogenannte Klimaleugner * innen .;External
417;person;P2022;klimaleugner;"Eine letztlich Frauenfeindliche Ideologie , die heute in ihrem gegenaufklärerischen Charakter „ gut "" zu den Bestrebungen der Klimaleugner passt , die notwendigen Klimaschutzmaßnahmen zu blockieren .";External
438;person;P2022;klimaleugner;Dahinter steckt das wahltaktische Kalkül extrem rechter Kräfte , Klimaleugner * innen und Zweifler * innen an der Energiewende ein Angebot zu machen , genauso wie für Tätige im fossilen Energiesektor oder auch einfach nur Menschen in strukturschwachen Gebieten .;External
405;person;P2022;klimaleugner;UndercoverRecherche zeigt Werbe- und Medienstrategien von Klimaleugner * innen Eine UndercoverRecherche der InvestigativPlattform Correctiv zeigt , wie Klimaleugner * innen versuchen Einfluss auf die Öffentlichkeit und auf Politiker * innen zu nehmen .;External
431;person;P2022;klimaleugner;Für das Gespräch mit Klimaleugner * innen bietet sich dasselbe Vorgehen an : wenige Fakten ausführlich erklären .;External
427;person;P2022;klimaleugner;Um im Alltag einzelnen Klimaleugner * innen argumentativ zu begegnen , ist es sinnvoll , sich mit den verschiedenen Ausprägungen der Klimaleugnung auseinanderzusetzen .;External
439;person;P2022;klimaleugner;"Weiterlesen Wo die Atomenergie ein Ausweg ist - rechte Parteien machen Klimaleugner * innen bewusst politische AngeboteDie neue MitteStudie "" Die geforderte Mitte "" der FriedrichEbertStiftung hat herausgefunden , dass jeweils etwa Prozent der Bevölkerung im Rechtsextremismus sowie im Klimawandel die größte Bedrohungen für die Gesellschaft sehen .";External
409;person;P2022;klimaleugner;"Das werden wir nicht zulassen und rufen ganz Europa dazu auf mit uns auf die Straße zu gehen , damit Klimaleugner * innen , Bremser und die „ Ja , aber "" -Fraktionen aus den Parlamenten rausgewählt werden .";External
433;person;P2022;klimaleugner;( Für die Profis unter euch : Beliebter Denkfehler von Klimaleugner * innen ist die Verwechslung von Wetter mit Klima .;External
408;person;P2022;klimaleugner;Klimaleugner Diese leugnen sowohl die Existenz einer globalen Erwärmung , als auch - da ja eh nicht vorhanden - deren Ursache im Zusammenhang mit der Menschheit .;External
412;person;P2022;klimaleugner;Wenn Sie nach ihrer eigenen Angabe den Klimaleugnern nicht glauben , aber möglicherweise auch nicht daran , dass der aktuelle Klimawandel von uns selber verursacht wird und auch gestoppt werden kann , an wen oder was glauben Sie denn dann ?;External
430;person;P2022;klimaleugner;"So hat der ehemalige RWEVorstand Fritz Vahrenholt eines der StandardBücher ( „ Die kalte Sonne "" ) der Klimaleugner * innenSzene verfasst .";External
413;person;P2022;klimaleugner;"eine kleine Fallstudie ( und unten was zur „ Klimahysterie "" ) : „ Oma ist ne alte Umweltsau "" Zum Jahreswechsel in Absurdistan erlebten wir eine MedienPosse , letztlich über FFF und die Klimadebatte , die Beteiligten : Der ARDVorsitzende und WDRIntendant Tom Buhrow , eine Oma auf'm Motorrad im Hühnerstall , oder wahlweise im SUV beim Überfahren von Opis beim Arztbesuch , ein Kinderchor , der ein Liedchen singt über eine „ Umweltsau "" , die AfD und andere rechtsradikale Klimaleugner , die protestieren und twittern das es nur so kracht , der NRW CDUMinisterpräsident Armin Laschet , und … Redakteure im WDR , solidarische TVAutoren , die Buhrows Rücktritt fordern , der gesamte dt .";External
403;person;P2022;klimaleugner;Die SPD könnte auch nur in einer linken Regierung , also GRR , wirklich pro Klima aktiv werden , die neoliberale FDP ist nicht weit von den völligen Klimaleugnern der AfD entfernt , auch in anderen Fragen des Humanismus . .;External
432;person;P2022;klimaleugner;Ein Gespräch mit Klimaleugner * innen ist sinnvoll und kann dabei ganz schön anstrengend sein .;External
422;person;P2022;klimaleugner;Vielmehr handelt es sich um ein Sammelbecken von Klimaleugner * innen , die aktiv gegen Klimaschutzmaßnahmen , Klimatolog * innen und Politiker * innen vorgehen und teils populistische , teils verschwörungstheoretische Ansichten vertreten .;External
421;person;P2022;klimaleugner;November eröffnete die Historikerin und freie Journalistin Susanne Götze die Fachtagung mit einem Vortrag zu den Netzwerken von Klimaleugner * innen und deren Argumentationen .;External
846;group;C2022;klimalobby;"Die enormen Kosten der "" Energiewende "" bedeuten auf der anderen Seite aber auch enerme Gewinne für die Klimalobby .";External
845;group;C2022;klimalobby;Wesentlich ist also auch die Frage , wer hinter dieser Klimalobby steckt und welche Interessen diese Kreise verfolgen .;External
843;group;C2022;klimalobby;Die wahre Macht der Klimalobby erkennt man jedoch daran , dass beispielsweise sogar die gesamte Autoindustrie , die ja auch nicht ganz einflußlos ist , in der Frage absurder , technisch nicht realisierbarer Abgasvorschriften vor der Klimalobby zurückgewichen ist und anstatt diesen Unsinn in der Öffentlichkeit zu bekämpfen , lieber Zuflucht zu einer Schwindelsoftware gesucht hat , die ihr dann erst recht auf die Füße gefallen ist .;External
842;group;C2022;klimalobby;Dies setzt zum einen die Kontrolle der Medien durch die Klimalobby voraus , andereseits ist es auch gelungen auf breiter Front Wissenschaftler mit einschlägigen Forschungsaufträgen zu ködern .;External
841;group;C2022;klimalobby;Alle sind sich einig Eine der häufigsten aber auch verräterischsten Behauptungen der KlimaLobby ist , dass es einen unumstößlichen Konsens von nahezu hundert Prozent aller ernstzunehmenden Wissenschaftler gäbe : Ja , es gibt den Klimawandel , ja , er ist bedrohlich und ja , der Mensch verursacht ihn .;External
848;group;C2022;klimalobby;Somit hilft diese Argumentation der Klimalobby bloß eine scheinbare Pluralität der Diskussion zu erzeugen , ohne dass ihr Standpunkt wirklich gefährdet wird .;External
847;group;C2022;klimalobby;Diese Webseite ist auch deshalb notwendig , da es den Anschein hat , dass in der Öffentlichkeit nur solche Gegenargumente zugelassen werden , die die Klimalobby nicht wirklich stören .;External
840;group;C2022;klimalobby;Seine Liste der Maßnahmen gegen die Klimalobby der Welt schafft eine Hoffnung , die man schon fast resignieren aufgegeben hatte .;External
850;group;C2022;klimalobby;Wieso ist die Klimalobby so wirkmächtig ?;External
839;group;C2022;klimalobby;"Die Loesung des „ Klimaproblems "" mit GeoEngineering wuerde die Geschaeftsgrundlage der Klimalobby zerstoeren .";External
874;person;C2022;klimalügner;"Rahmstorf ( und viele andere Klimalügner * innen ) geben offen zu , daß nur „ Szenarien "" möglich sind , aber keine langfristigen / relevanten Prognosen . nein , ich höre ganz gut .";External
876;person;C2022;klimalügner;Klimalügner können Sie nicht überzeugen , dass wissen Sie sicherlich auch , also lohnt es sich generell nur mit Klimalügnern zu diskutieren , um in dieser Form dem breiten Publikum etwas klar zu machen .;External
875;person;C2022;klimalügner;"Ich habe selbst zwar keine Ahnung von Entwicklung , weiß aber wie Kundenwünsche in komplexen Code unterzubringen sind , man benötigt nur gute Entwickler … Ja , so definiert man sich seine Begriffe zurecht ; Orwell hat das präzise vorhergesagt ( ER konnte das iG zu den Klimalügnern ) .";External
454;person;P2022;klimamacher;Mit Rainer Klingholz veröffentlichte er das Buch Wir Klimamacher - Auswege aus dem globalen Treibhaus .;None
881;group;C2022;klimamafia;Und weil dieser mehr als durchsichtige Alarmismus sich , ähnlich wie Greta , allmählich totläuft , ist es jetzt an der Zeit für die KlimaMafia , bevor das Ganze kippt , die Ernte einzufahren .;External
887;group;C2022;klimamafia;"Now it's being used by the climate mafia to silence dissent ' "" Die KlimaMafia schreibt die WissenschaftGeschichte um "" : "" Das RICO Gesetz wurde verabschiedet , um die Mafia zu bekämpfen .";External
882;group;C2022;klimamafia;Und man bedenke : Eine Entwarnung ist bei dieser auf Alarmismus gebürsteten KlimaMafia nie und nimmer in Sicht .;External
888;group;C2022;klimamafia;"Jetzt wird es von der Klimamafia verwendet , um abweichende Meinungen zum Schweigen zu bringen "" Entgegen dem , was Oreskes und McKibben glauben ausgegraben zu haben , die Gedanken der Exxon Wissenschaftler aus den späten 1970er und 1980er Jahren zeigen eine Tendenz unter einigen Wissenschaftlern - auch im Solde einer Ölgesellschaft - anfällig für Panikmache zu sein und das zu übertreiben , was bekannt ist .";External
885;group;C2022;klimamafia;"Denn darin besteht offenkundig das Ziel der KlimaMafia : Die falsche Behauptung vom angeblichen Konsens der Wissenschaftler zur religiösen Wahrheit aufzubauen , um ein perfektes Vehikel zu haben , Bürger zu erpressen und ihnen unter dem Vorwand "" Klimaschutz "" so viel abzupressen ( Geld und Freiheit natürlich ) wie möglich .";External
886;group;C2022;klimamafia;Vor Jahren war der Mann noch nicht infiziert , jetzt hingegen voll auf Linie der Klimamafia .;External
879;group;C2022;klimamafia;Eine Messtation an einem Vulkan zu errichten impliziert doch vorsätzlichen Betrug , speziell wenn die Daten der Welt als seriös von der Klimamafia um Thunzwerg und Co . hinsichtlich globaler Erwärmung verkauft werden .;External
883;group;C2022;klimamafia;Die KlimaMafia macht nicht einmal mehr den Versuch , die Zensur , das Umschreiben der Geschichte und das Fälschen von Daten zu kaschieren .;External
878;group;C2022;klimamafia;Diese spanische Regierung ist nicht sehr reformfähig , tut alles , was die diktatorische UN will , die Klimamafia von Kant sowieso , ist feige , und steht am .;External
877;group;C2022;klimamafia;"( Juristen unter den EIKELesern sind herzlich eingeladen , diese Anklage gegen die „ KlimaMafia "" mit den entsprechenden Vorschriften des Strafrechts zu unterlegen !";External
898;person;C2022;klimamärchenonkel;"Hätten die KlimaMärchenonkel doch lieber auf die althergebrachte Klimaforschung gehört , die von astronomischen Zyklen statt von irgendwelchen „ KillerGasen "" in der Luft ausgeht .";External
897;person;C2022;klimamärchenonkel;KlimaMärchenonkel Schellnhuber im Morgenmagazin Gepostet von Axel Robert Göhring Mrz , Allgemein Neueste Kommentare;External
892;person;C2022;klimamilliardär;Man merke an , dass Al Gore der erste Klimamilliardär ist !;External
